track_id,track_name,track_popularity,artist_name,artist_genres,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,duration_ms,key,mode,time_signature
track_91,Dákiti 91,41,Dua Lipa,['rap'],0.4482619404060879,0.395726808067913,0.26538156297989446,0.18317905001285503,0.39034610232765254,0.1342239479427767,0.24569433255095943,156.86683578567272,-10.119383367486858,264994,11,1,4
track_92,Blinding Lights 92,51,Post Malone,['rock'],0.49938877521306535,0.6254871814316205,0.16318474863162588,0.07440592674641709,0.16130454444953274,0.10514028123058082,0.43471983093412214,92.39361083764669,-7.393213905845997,262340,9,0,4
track_93,HUMBLE. 93,33,Ed Sheeran,['hip hop'],0.7412101791994516,0.7606343328400682,0.16630811811111482,0.4392074134569979,0.20559834712349,0.1970145945225198,0.12351555660520584,113.50666868339168,-10.907169296582428,176958,1,1,4
track_94,"thank u, next 94",87,Post Malone,['trap'],0.8474180073700146,0.4263973134033999,0.19820097756214036,0.5089325738730912,0.2932452089661124,0.08289192128181495,0.6726599717456708,169.99357727322052,-17.304753366946372,238397,1,0,4
track_95,bad guy 95,70,Billie Eilish,['dance pop'],0.4483386446419062,0.8224499407635069,0.1502324188507197,0.4167057096044553,0.14369334775990628,0.19823771285873187,0.23081909806801823,113.01896903169367,-5.458815164970687,217649,2,0,4
track_96,God's Plan 96,85,Billie Eilish,['trance'],0.5379958658061372,0.44221671426500175,0.0933619903306188,0.7081306390319946,0.17680974951314302,0.132722340747293,0.4590220590651225,143.63294416052975,-17.813651476328726,287348,3,1,4
track_97,Don't Start Now 97,57,Drake,['dance pop'],0.32200285616012575,0.7418412090393844,0.20922722245788739,0.384958391842353,0.33766817958767886,0.2514175382375133,0.5682834915174018,165.50984085645845,-16.912381849448476,184707,1,1,4
track_98,Don't Start Now 98,49,The Weeknd,['hip hop'],0.3310181023449162,0.6840017801021483,0.0906693177826236,0.1522082456034516,0.035422233689296555,0.07582723928100392,0.567736560354071,145.70286524532548,-14.039315173033984,282311,10,0,4
track_99,Don't Start Now 99,58,The Weeknd,['rap'],0.8207509767120134,0.5728439133803155,0.16921092771639756,0.39618879840296695,0.26674570301844175,0.08491281368907823,0.12397887189814237,103.872293575031,-9.4297885589503,193753,11,0,4
track_100,Blinding Lights 100,30,Ed Sheeran,['hip hop'],0.7384976849225259,0.3936983068753044,0.09333154920040375,0.7710439979281153,0.10212260989137274,0.21540808759278668,0.8829050299204243,111.1726443853772,-19.737260137069068,178625,0,1,4
track_101,Shape of You 101,75,Ed Sheeran,['pop'],0.8512066781961027,0.6603657255277418,0.2840363462112775,0.6632027181323832,0.2667886067963629,0.19429630917793705,0.3788589337935764,87.52161897670857,-10.925691159641888,155704,0,0,4
track_102,Don't Start Now 102,60,Dua Lipa,['hip hop'],0.743069525550796,0.8271093367808089,0.13911788684577892,0.2683561976349586,0.2670373542254339,0.25196148548531466,0.7098281078212926,157.7595013744498,-13.466250277806004,253754,0,1,4
track_103,"thank u, next 103",44,Post Malone,['house'],0.6781252489974865,0.6658990832992168,0.1821285103840839,0.3105315663439102,0.2193998886605907,0.1991213687463554,0.5365495107963788,118.88613980263217,-19.77999414430604,259834,2,1,4
track_104,Blinding Lights 104,32,Bad Bunny,['house'],0.625418198987843,0.8708871357995949,0.25873518757059505,0.7322468476016613,0.3255065153278346,0.07722958546168286,0.21919348477615577,127.92861769958554,-16.308955118030028,196819,10,1,4
track_105,Sunflower 105,72,Ariana Grande,['rap'],0.310939549605817,0.41746679141012766,0.03204197624409837,0.5215050241821364,0.3592122195799948,0.11087057414407482,0.8416276358370454,76.62941293185169,-5.983459597917285,196413,3,1,4
track_106,HUMBLE. 106,37,Billie Eilish,['rock'],0.4867846194936022,0.666200269986551,0.22336068204026227,0.2253729605794917,0.1654196406101406,0.08047152333423689,0.24491947962774427,144.9229639361481,-17.278424784565594,222588,6,0,4
track_107,God's Plan 107,90,Ed Sheeran,['trap'],0.45393767022081827,0.8777561251425479,0.1605573246143797,0.6467341143223749,0.22009061686250472,0.060853133213704794,0.6065211004752179,174.65436764273227,-10.975822697805032,290507,8,1,4
track_108,Dákiti 108,71,Dua Lipa,['trance'],0.8400138740388068,0.512052827581631,0.09395505092311016,0.6266151570426509,0.10992241421925444,0.2556535796284196,0.43899060291901026,143.43048892206176,-18.566970292479976,231571,9,0,4
track_109,Blinding Lights 109,76,Ariana Grande,['hip hop'],0.4411413508811909,0.8215557747906317,0.15768083072095918,0.4329329004557021,0.07137838609110884,0.128067946512199,0.28419693474229596,92.6804780970269,-10.430588100260449,157421,8,1,4
track_110,"thank u, next 110",47,Taylor Swift,['hip hop'],0.5425912608625754,0.5569197689553689,0.2237513967277076,0.5570245595462521,0.39650239748087535,0.08209857236353131,0.18328771950733308,149.67726988416155,-11.324196244903863,204253,3,1,4
track_111,God's Plan 111,32,Billie Eilish,['edm'],0.5407127484233896,0.5201736475228804,0.12276132818944008,0.497553068882561,0.17696397459226781,0.2579657783128555,0.6356820929071695,77.69247662803775,-10.397476642577509,275703,5,1,4
track_112,Anti-Hero 112,73,The Weeknd,['dance pop'],0.4946002518692254,0.4998011478349188,0.21076147790351135,0.7953700953647224,0.26473567593975145,0.18944585434250621,0.6845204081913969,121.172617351209,-19.09786486098822,245673,3,0,4
track_113,"thank u, next 113",91,Dua Lipa,['trap'],0.5536134680377137,0.7930838663406521,0.03033390353504055,0.24767395559907152,0.3924945497377216,0.16872163587655464,0.4060210241952066,83.1811902219411,-5.3875305705797665,179301,4,1,4
track_114,Shape of You 114,59,Ed Sheeran,['pop'],0.6125747863632254,0.6741514128016559,0.05406359667132449,0.6066636321924783,0.051085393454093936,0.2565169075631321,0.7256224701363088,147.96191675172741,-19.45759429212857,269264,6,1,4
track_115,Don't Start Now 115,31,The Weeknd,['hip hop'],0.8621746938186376,0.6322813444274258,0.11249156387766636,0.3236153984886839,0.17888101620193428,0.20014858334015434,0.5125435421571982,171.13311705358592,-12.545547756412546,285509,11,0,4
track_116,Dákiti 116,71,Kendrick Lamar,['pop'],0.6238395712559657,0.6767700316635815,0.21206202773044308,0.4306601421219467,0.2885688269314927,0.08531951231887645,0.26958599272179085,160.06085044816973,-15.162080332303773,174226,1,0,4
track_117,Anti-Hero 117,49,The Weeknd,['rap'],0.6438248573585097,0.859638444285753,0.18529410463408874,0.38869000770890294,0.12549107647763844,0.20159273610834388,0.21135841969402389,168.80877900219764,-7.560013922880744,264099,2,0,4
